country,state_name,state_code,district_name,district_code,department type,department,csir_spent_inr_crores,year,csir_spent_usd_millions
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,Rural Development,0.0,2017,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,Rural Development,0.0,2018,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2019,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,Rural Development,0.0,2019,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Education, Differently Abled, livelihood",0.14,2020,0.016867469879518072
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.11,2020,0.013253012048192772
India,Jammu And Kashmir,1,Bandipora,623,Other than Aspirational,Rural Development,0.26,2020,0.03132530120481928
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.07,2017,0.008433734939759036
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2018,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.02,2019,0.0024096385542168677
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2019,0.0012048192771084338
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.02,2019,0.0024096385542168677
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2019,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Education, Differently Abled, livelihood",0.02,2020,0.0024096385542168677
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.2,2020,0.024096385542168676
India,Jammu And Kashmir,1,Samba,624,Other than Aspirational,Rural Development,0.0,2020,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2017,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2018,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2019,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2019,0.0012048192771084338
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",4.52,2019,0.544578313253012
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.0,2019,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Education, Differently Abled, livelihood",3.72,2020,0.44819277108433736
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.01,2020,0.0012048192771084338
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.03,2020,0.003614457831325301
India,Jammu And Kashmir,1,Reasi,627,Other than Aspirational,Rural Development,0.37,2020,0.04457831325301205
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.02,2014,0.0024096385542168677
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2014,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2014,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2017,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2018,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.07,2018,0.008433734939759036
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.65,2018,0.0783132530120482
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2018,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2018,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2019,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2019,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.08,2019,0.00963855421686747
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Education, Differently Abled, livelihood",0.26,2020,0.03132530120481928
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2020,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Others,0.0,2020,0.0
India,Himachal Pradesh,2,Bilaspur,15,Other than Aspirational,Rural Development,0.0,2020,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,Encouraging Sports,0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,Heritage Art And Culture,0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,Others,0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,Rural Development,0.0,2014,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Education, Differently Abled, livelihood",0.17,2015,0.020481927710843374
India,Himachal Pradesh,2,Chamba,16,Aspirational,Encouraging Sports,0.01,2015,0.0012048192771084338
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.23,2015,0.027710843373493978
India,Himachal Pradesh,2,Chamba,16,Aspirational,Heritage Art And Culture,0.07,2015,0.008433734939759036
India,Himachal Pradesh,2,Chamba,16,Aspirational,Others,0.07,2015,0.008433734939759036
India,Himachal Pradesh,2,Chamba,16,Aspirational,Rural Development,0.01,2015,0.0012048192771084338
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,Encouraging Sports,0.0,2016,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Himachal Pradesh,2,Chamba,16,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
